"obj","museum","text","material"
"http://data.silknow.org/object/09d64f19-f081-33c0-a488-7160763f25fd","http://data.silknow.org/graph/vam","An unusual braid ofpainted and tamboured (chain stitched with a hook instead of a needle) cotton in two widths has provided the inspiration for the embroidery of this waistcoat. The wider braid used on the pocket flaps and along the front and lower edge, has a pattern of painted wavy lines with floral sprigs, against a ground of dots. The lines and flowers have been outlined in tamboured silver thread. Around the pockets can be found a narrower braid in the same colours, but of slightly different pattern.

The double meanders of the braid have been copied in the decoration of the waistcoat front, tamboured in salmon-pink silk and silver threads. The floral motifs have also been copied, not by painting, but filled with coloured silk tambouring. The differences in technique and colours indicate that more than one hand was involved in the creation of the waistcoat, although the overall effect is one of harmony and homogeneity.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/09d64f19-f081-33c0-a488-7160763f25fd","http://data.silknow.org/graph/vam","Man’s waistcoat with a round neckline, curving fronts and skirts reaching to the top of the thigh.  Each front has a pocket and rectangular pocket flap.  The fronts are made of partially bleached fustian twill, the back of linen.  The waistcoat is lined with fustian, the pockets and pocket flaps with linen.  The waistcoat is embroidered-to-shape with tamboured green, pink and blue silk floss and silver filé, in a pattern of wavy lines and abstract floral sprigs on waistcoat fronts.  A 1¼-inch (3 cm) wide, woven cotton braid, hand painted with red and blue in a pattern of wavy lines and abstract floral sprigs and tamboured with silver filé is applied to the pocket flaps, around the pockets and along the waistcoat fronts and hems.  There are 11 worked buttonholes along the left front and 11 embroidered buttons on the right front.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/09d64f19-f081-33c0-a488-7160763f25fd","http://data.silknow.org/graph/vam","Man's waistcoat, 1775-80, British; fustian with painted cotton braid, tamboured","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/fd6cb4b6-db16-35d8-954e-75d2be47e1d5","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/fd6cb4b6-db16-35d8-954e-75d2be47e1d5","http://data.silknow.org/graph/vam","Man's sleeved waistcoat of cream satin, embroidered with silk and silver threads, England, 1740s","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/fd6cb4b6-db16-35d8-954e-75d2be47e1d5","http://data.silknow.org/graph/vam","Eighteenth-century buttons are often elaborately worked, as seen in these examples made in the passementerie technique. The wooden core has five indentations on the top, into which silver foil has been pressed. Silver thread and purl (metal thread wound into a short coil) have been embroidered around the indentations. Such elaborate buttons complement the dense needlework, composed of coloured silks and a variety of silver threads embroidered in a late Baroque pattern of large flowers and leaves.

This waistcoat is thought to have been worn by William Morshead of Carthuther, Cornwall at his wedding to Olympia Treise in 1745.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/fd6cb4b6-db16-35d8-954e-75d2be47e1d5","http://data.silknow.org/graph/vam","Man's sleeved waistcoat of embroidered ivory satin with silk and silver threads, lined with ivory ribbed silk and fustian. The cuffs of the associated coat have been added to the waistcoat. With a floral design.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3bd150b7-1e1d-3d40-8eed-77ef8e7d7284","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3bd150b7-1e1d-3d40-8eed-77ef8e7d7284","http://data.silknow.org/graph/vam","Man's coat and breeches, Great Britain, 1770-1779; lilac broadcloth, spangles, tassels, mother-of-pearl buttons","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3bd150b7-1e1d-3d40-8eed-77ef8e7d7284","http://data.silknow.org/graph/vam","A man’s coat and breeches of lilac woollen broadcloth.  The coat has a ⅞-inch (1.8 cm) standing collar, and curving two-piece sleeves ending in a 3¾-inch (8.5 cm) cuff.  The fronts curve from neck to hem with pleats 5¼-inch (8.3 cm) deep, below the hip set at the side back.  Each front has a pocket with scalloped pocket flap; the centre-back seam is open below the hip.  The coat is lined with dark green silk satin, the sleeves and pockets with bleached linen.  There are 8 mother-of-pearl buttons, set with silver-gilt and green glass paste, arranged in pairs along the right front.  Beside each is an applied decoration – a narrow strip of leather embroidered with green and red foil spangles and silver purl.  At the end of each is a tassel of silver frisé, thread and spangles.  The same decoration is arranged in pairs along the left front.  The top 4 buttonholes have been cut but not worked. There are 3 buttons below each pocket with corresponding decoration on the pocket flaps, and 3 on each cuff.  Three buttons adorn the pleats, 1 at the hem, 1 half-way up; the 1 at the top has a tassel on each side. 

The breeches comprise 2 fronts, two backs and 2 waistbands, made of lilac woollen broadcloth.  The back legs are cut higher than the fronts and gathered into the back of the waistbands.  There is a pocket on each front and a watch pocket in the lining of the right front waistbands.  The fronts close with buttoned waistbands and a fall front; the back waistbands with eyelets as well as a buckle and strap.  The breeches are unlined; the centre back, centre front seams covered with lilac silk tape.  The fall front is lined with dark green silk satin, the waistband and pockets with fustian. There are 3 metal and ivory buttons on the front waistband, 1 to fasten each corner of the pocket and 2 for the fall front.  On each leg, 2 of the original mother-of-pearl, silver-gilt and glass paste buttons remain; 2 other metal filigree buttons are later replacements.  There is a knee-band below of knitted beige silk.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e3912fec-0f8a-3cca-a032-49c670e9c846","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e3912fec-0f8a-3cca-a032-49c670e9c846","http://data.silknow.org/graph/vam","This gown and petticoat worn by Miss Sarah Boddicott, for her celebrations to her second cousin, Samuel Tyssen on 28 September 1779, at St John's church in Hackney, London. The delicate linear design reflects the influence of neoclassisal taste and is similar to surviving silk patterns woven by the London firm Batchelor, Ham and Perigal. 

White and silver became popular colours for brides after Oliver Goldsmith's play,<i> The Good-Natur'd Man</i> was first performed in 1768.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e3912fec-0f8a-3cca-a032-49c670e9c846","http://data.silknow.org/graph/vam","A woman's gown and petticoat of white silk woven with silver strip.  The gown is open at the front with shaped, elbow-length sleeves.  The bodice and skirt are cut separately and seamed at the waist.  The bodice meets at centre front.  The back is cut in two triangular pieces, tapering to a point below the waist at centre back.  The fronts and two backs are lined with linen, and stitched together; the sleeves are also lined with linen. The side back seams are boned on either side of the stitching.  There is a casing stitched in the linen lining of each bodice front, below the neckline, for a narrow linen-tape drawstring.  The skirt is made of 3 widths of silk with 2 partial panels on each side of the front.  The skirt is flat pleated into the waist. The front edges of the skirt have been pleated to form a robing, tapering from waist to hem.  These are trimmed with a fringe of silver thread and spangles.  The same fringe trims the openings of the sleeves.

The petticoat is made of 5 widths of silk.  The centre back panel is the same pattern as the silk of the rest of gown, but in a smaller scale.  There is a box pleat at centre front, and inverted box pleat at centre back, with flat pleating at the side.  The waist is bound with linen tape, forming the ties for fastening on each side.  There are pocket openings on each side, with hem casings and drawstring ties.  The hem is faced with linen tape. The front is decorated above the hem with a deep fringe of silver thread, strip and spangles.

The gown was altered for fancy dress in the late 19th century.  The gown was repaired with piecing under the arms.  Darts were added to the bodice fronts, along with a bone, and hooks and eyes at each front edge.  The skirt on the right side was unpicked from the waist and reconfigured.  

The fancy dress alterations were reversed as far as possible and the gown restored to its original configuration, with reinforcement to the bodice lining by Textile Conservation for <i>Wedding Dresses 1775-2014</i>.","http://data.silknow.org/vocabulary/628"
