"text","visual_item"
"Brodat sobre teixit de gassa feta amb punta al coixí representant elements florals i vegetals.","http://data.silknow.org/vocabulary/743"
"Brodat sobre teixit de gassa feta amb punta al coixí representant elements florals i vegetals.","http://data.silknow.org/vocabulary/744"
"Teixit de base de fibra vegetal, brodat amb sedes policromes, que possiblement correspon a un fragment de cortinatge","http://data.silknow.org/vocabulary/744"
"Teixit de base de fibra vegetal, brodat amb sedes policromes, que possiblement correspon a un fragment de cortinatge","http://data.silknow.org/vocabulary/743"
"Model ""RICA"", inspirat en un diseny del segle XVIII, fabricat per l'empresa Garín de Valencia a mitjans del segle XIX","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva un fragment del voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Correspon al davanter d'una armilla","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"sembla que conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Fragment de teixit brodat amb sedes policromes, fils metàl·lics i lluentons de diferents formes, sobre un teixit moaré.","http://data.silknow.org/vocabulary/744"
"Fragment de teixit brodat amb sedes policromes, fils metàl·lics i lluentons de diferents formes, sobre un teixit moaré.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva part d'un voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva part dels 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva part d'un voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"Conserva els dos voravius.","http://data.silknow.org/vocabulary/743"
"Es tracta d'una de les parts dels dos fragments -veure reg. 08958(2)- de tela que juntes formaven un paravent. Al perímetre es conserva paper (diari?) amb escriptura de caràcters xinesos o japonesos.","http://data.silknow.org/vocabulary/743"
"Es tracta d'una de les parts dels dos fragments -veure reg. 08958(1)- de tela que juntes formaven un paravent. Al perímetre es conserva paper (diari?) amb escriptura de caràcters xinesos o japonesos.","http://data.silknow.org/vocabulary/743"
"Teixit brodat sobre fons de vellut marró, amb motius vegetals de fil d'argent i aplicació de lluentons i làmines metàl.liques. Folre de tafetà de lli.","http://data.silknow.org/vocabulary/744"
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius vegetals i arquitectònics.","http://data.silknow.org/vocabulary/743"
"Tafetà de color verd brodat amb sedes de color groc i rosa fosc, de flors diseminades en sembrat emmarcades per 2 franges laterals.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Tafetà de seda granat, brodat en sedes de diversos colors i vidrets, amb motius florals i geomètrics.","http://data.silknow.org/vocabulary/743"
"Franja de seda en tafetà formada per 2 fragments units entre ells, decorada amb brodat manual de sedes de diversos colors; presenta motius geomètrics en ziga-zaga i una ornamentació de tipus vegetal estilitzada. Conserva 1 voraviu de cada fragment.","http://data.silknow.org/vocabulary/743"
"conserva 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Franja de seda en tafetà, decorada amb brodat manual de sedes de diversos colors; presenta motius geomètrics en ziga-zaga i una ornamentació de tipus vegetal estilitzada. Conserva 1 voraviu de cada fragment.","http://data.silknow.org/vocabulary/743"
"Tafetà de seda brodat en sedes de diversos colors amb motius florals i vegetals. Decoració distribuïda per àrees.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius vegetals i arquitectònics.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda brodat en sedes de colors i mirallets, representant motius florals i vegetació de fulles i garlandes en disposades en franges.","http://data.silknow.org/vocabulary/743"
"Fragment de teixt de seda brodat en sedes de colors i mirallets, representant motius florals i vegetació de fulles i garlandes en disposades en franges.","http://data.silknow.org/vocabulary/743"
"Fragment de sanefa de vellut brodada amb sedes sobre una base de lli","http://data.silknow.org/vocabulary/743"
"Peça on hi ha una gran varietat de motius japonesos: peònies, orquídies, begònies en forma encerclada, raïms, jonquills, bambú, prunes, crisantems i papallones.","http://data.silknow.org/vocabulary/743"
"El color vermell, ara descolorit, d'aquest teixit l'identifica amb el color de les núvies xineses. La presència del paó es relaciona amb l'emperadriu. Els dos ocells a la part inferior representen els nuvis i signifiquen felicitat i bons auguris.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"es tracta de 3 peces cosides entre elles, conserva dos dels voravius","http://data.silknow.org/vocabulary/743"
"sembla per la imatge que conservi els dos voravius, comprovar.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Versió del model ""Rica"" de Garín, on s'ha substituït el fil metàl·lic per fil de seda entorxat.","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit que combina en la seva decoració els efectes d'un fons estampat amb motius florals espolinats treballats en fil metàl·lic.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva part de 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit jacquard ""record de 1a Comunió"" amb imatge religiosa de l'interior d'una esglèsia amb nens fent la 1a comunió. A la part superior tres àngels i la representació d'una catedral com a fons. Inscripció: ""SOUVENIR de PREMIERE COMMUNION"".","http://data.silknow.org/vocabulary/743"
"Mostra de domàs de seda amb decoració de fulles cordiformes en gran format.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Mostra de teixit amb treball espolinat, disseny de tipus floral sobre fons de color cru.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Mostra de teixit amb el disseny denominat ""San Felipe"". Sobre un fons de setí el disseny és de tipus floral, de gran format treballat en or entrefí.","http://data.silknow.org/vocabulary/743"
